TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate
TX001401,AC00315,863.84,2023-09-20 14:31:00,Debit,Chicago,D000696,201.114.165.141,M033,Online,28,Engineer,116,5,14080.4,2024-11-04 08:10:15
TX001402,AC00092,222.29,2023-10-06 07:42:00,Payment,New York,D000317,49.172.82.247,M042,Branch,32,Engineer,179,1,12957.46,2024-11-04 08:07:05
TX001403,AC00133,818.59,2023-01-11 12:03:00,Payment,Seattle,D000442,19.20.13.234,M002,Online,49,Engineer,75,1,11501.81,2024-11-04 08:09:20
TX001404,AC00069,70.84,2023-06-22 09:28:00,Debit,Phoenix,D000674,77.21.150.75,M079,Online,21,Student,48,5,1533.84,2024-11-04 08:07:20
TX001405,AC00498,170.66,2023-05-08 06:44:00,Transfer,Los Angeles,D000537,131.41.45.13,M096,Online,18,Student,27,1,1084.83,2024-11-04 08:07:00
TX001406,AC00006,218.97,2023-08-11 08:07:00,Debit,Miami,D000044,51.250.46.149,M009,Online,59,Doctor,121,1,6373.24,2024-11-04 08:09:23
TX001407,AC00104,372.03,2023-08-24 14:19:00,Transfer,Phoenix,D000122,59.12.96.11,M058,Branch,72,Retired,81,1,11345.21,2024-11-04 08:09:50
TX001408,AC00311,18.75,2023-02-21 08:46:00,Transfer,Seattle,D000018,203.99.96.114,M016,Branch,62,Retired,189,1,13863.44,2024-11-04 08:08:54
TX001409,AC00144,110.33,2023-12-04 08:06:00,Payment,Dallas,D000501,63.191.171.41,M009,Online,20,Student,139,1,1689.44,2024-11-04 08:07:30
TX001410,AC00157,190.42,2023-12-04 14:00:00,Credit,Houston,D000076,21.28.32.1,M074,Branch,64,Retired,47,1,2943.29,2024-11-04 08:08:07
TX001411,AC00171,665.24,2023-12-21 20:59:00,Transfer,Phoenix,D000255,76.136.92.235,M099,ATM,43,Engineer,145,1,10213.15,2024-11-04 08:06:47
TX001412,AC00374,145.96,2023-06-08 18:24:00,Debit,Miami,D000649,148.112.151.27,M100,Branch,48,Engineer,293,1,12653.79,2024-11-04 08:08:24
TX001413,AC00219,512.11,2023-09-18 20:25:00,Payment,Miami,D000470,49.31.186.82,M067,Online,30,Engineer,146,1,10621.19,2024-11-04 08:07:24
TX001414,AC00405,404.63,2023-01-16 14:08:00,Debit,New York,D000280,172.111.76.65,M014,ATM,41,Engineer,137,1,10375.75,2024-11-04 08:06:30
TX001415,AC00075,511.71,2023-06-23 11:22:00,Transfer,New York,D000128,66.226.179.193,M090,Online,47,Doctor,172,1,20640.55,2024-11-04 08:12:22
TX001416,AC00136,245.51,2023-11-20 17:39:00,Transfer,Houston,D000380,167.104.180.235,M060,Branch,29,Freelancer,104,1,10552.67,2024-11-04 08:08:39
TX001417,AC00056,607.68,2023-04-24 09:01:00,Transfer,Los Angeles,D000189,41.82.55.163,M094,Online,38,Engineer,161,1,16103.87,2024-11-04 08:07:40
TX001418,AC00368,353.02,2023-01-06 06:25:00,Debit,New York,D000379,7.105.184.86,M075,ATM,35,Engineer,41,1,7462.66,2024-11-04 08:11:28
TX001419,AC00261,66.93,2023-03-15 10:13:00,Payment,Phoenix,D000011,156.96.135.18,M076,Online,36,Doctor,105,4,34023.15,2024-11-04 08:10:18
TX001420,AC00090,358.85,2023-06-26 10:43:00,Debit,New York,D000122,17.36.132.202,M008,Online,28,Freelancer,93,1,3293.22,2024-11-04 08:07:26
TX001421,AC00297,327.83,2023-01-30 16:30:00,Transfer,Miami,D000509,51.196.87.214,M047,ATM,29,Engineer,85,1,10750.4,2024-11-04 08:10:19
TX001422,AC00144,60.9,2023-03-02 14:25:00,Debit,Houston,D000211,107.247.202.71,M040,Branch,25,Doctor,155,1,10787.2,2024-11-04 08:06:45
TX001423,AC00207,830.73,2023-12-28 07:54:00,Debit,Seattle,D000572,113.134.242.82,M026,ATM,44,Engineer,174,4,8561.92,2024-11-04 08:09:59
TX001424,AC00443,390.38,2023-12-20 20:48:00,Credit,Houston,D000474,49.31.186.82,M090,Branch,31,Engineer,173,1,12588.02,2024-11-04 08:09:33
TX001425,AC00179,86.0,2023-02-09 14:18:00,Credit,New York,D000072,49.31.186.82,M004,Online,49,Unemployed,68,1,692.42,2024-11-04 08:08:53
TX001426,AC00175,59.89,2023-02-06 12:37:00,Debit,Miami,D000605,6.204.110.7,M086,Online,52,Unemployed,80,1,653.19,2024-11-04 08:10:40
TX001427,AC00386,667.93,2023-05-23 21:52:00,Debit,San Francisco,D000626,165.35.58.173,M078,Online,36,Engineer,185,1,16268.8,2024-11-04 08:10:27
TX001428,AC00067,71.88,2023-09-07 06:04:00,Credit,Seattle,D000381,125.89.163.224,M014,Online,35,Unemployed,40,1,684.67,2024-11-04 08:11:39
TX001429,AC00369,9247.93,2023-11-13 18:56:00,Transfer,Chicago,D000320,203.174.215.229,M008,ATM,22,Student,280,1,1540.89,2024-11-04 08:06:56
TX001430,AC00257,331.85,2023-05-30 11:05:00,Payment,Los Angeles,D000627,23.255.214.209,M012,ATM,66,Retired,109,1,8614.86,2024-11-04 08:11:40
TX001431,AC00059,986.78,2023-03-20 16:34:00,Debit,Dallas,D000264,214.67.148.245,M050,ATM,46,Doctor,106,2,760.27,2024-11-04 08:09:39
TX001432,AC00341,817.85,2023-01-30 21:15:00,Debit,Los Angeles,D000474,72.128.135.172,M034,ATM,34,Doctor,283,1,31659.73,2024-11-04 08:08:42
TX001433,AC00357,779.77,2023-07-17 13:30:00,Debit,Miami,D000144,161.195.172.148,M039,ATM,57,Doctor,255,2,38130.04,2024-11-04 08:09:01
TX001434,AC00455,238.21,2023-08-04 02:17:00,Debit,Chicago,D000696,171.150.178.172,M015,Online,21,Student,87,1,1868.91,2024-11-04 08:06:42
TX001435,AC00346,352.39,2023-03-13 02:13:00,Transfer,New York,D000456,147.114.91.132,M001,Online,42,Engineer,34,1,13749.95,2024-11-04 08:11:23
TX001436,AC00118,920.0,2023-03-07 10:24:00,Transfer,Chicago,D000577,180.224.54.115,M058,ATM,27,Engineer,109,1,10895.5,2024-11-04 08:12:17
TX001437,AC00275,216.5,2023-06-12 17:14:00,Debit,Los Angeles,D000059,100.4.40.132,M005,Online,26,Engineer,92,1,16701.91,2024-11-04 08:07:58
TX001438,AC00028,57.32,2023-02-07 09:25:00,Debit,Las Vegas,D000624,120.32.147.210,M058,Online,20,Student,103,1,992.42,2024-11-04 08:12:07
TX001439,AC00179,235.76,2023-09-15 10:35:00,Debit,Seattle,D000246,141.121.30.32,M012,Online,55,Engineer,83,1,16413.54,2024-11-04 08:10:52
TX001440,AC00090,287.78,2023-08-10 17:10:00,Transfer,Los Angeles,D000079,192.95.36.246,M059,ATM,27,Student,97,1,1179.87,2024-11-04 08:07:15
TX001441,AC00367,6.23,2023-05-22 07:36:00,Payment,San Francisco,D000310,44.197.126.59,M082,Online,51,Unemployed,216,1,615.09,2024-11-04 08:10:38
TX001442,AC00441,877.36,2023-06-05 19:40:00,Debit,New York,D000408,175.210.47.87,M067,ATM,28,Engineer,125,2,12197.5,2024-11-04 08:07:32
TX001443,AC00266,59.58,2023-11-24 09:36:00,Debit,Houston,D000527,211.45.75.44,M034,ATM,24,Student,151,1,1325.36,2024-11-04 08:07:34
TX001444,AC00072,968.41,2023-12-22 05:06:00,Payment,New York,D000515,10.191.172.154,M014,Online,23,Doctor,78,3,24053.81,2024-11-04 08:07:29
TX001445,AC00245,238.09,2023-03-27 07:17:00,Payment,Seattle,D000227,218.238.171.184,M057,ATM,61,Retired,114,1,10398.99,2024-11-04 08:11:54
TX001446,AC00119,286.52,2023-10-18 22:49:00,Credit,Phoenix,D000443,37.143.57.20,M096,ATM,48,Engineer,91,1,19964.99,2024-11-04 08:09:15
TX001447,AC00061,128.03,2023-03-24 12:19:00,Debit,Las Vegas,D000507,77.21.150.75,M041,ATM,21,Student,66,1,2033.17,2024-11-04 08:08:36
TX001448,AC00080,296.6,2023-12-04 09:55:00,Debit,San Francisco,D000496,62.152.134.92,M042,ATM,61,Retired,300,2,8774.56,2024-11-04 08:10:11
TX001449,AC00254,426.07,2023-11-14 13:01:00,Credit,Las Vegas,D000164,214.67.148.245,M095,Online,36,Freelancer,106,3,5663.74,2024-11-04 08:11:18
TX001450,AC00218,94.69,2023-02-23 16:25:00,Debit,Seattle,D000407,80.75.92.66,M095,ATM,25,Student,111,1,2139.34,2024-11-04 08:11:14
TX001451,AC00268,408.11,2023-05-08 10:22:00,Debit,Las Vegas,D000301,64.15.0.66,M085,Online,44,Doctor,50,1,21444.43,2024-11-04 08:06:41
TX001452,AC00460,131.11,2023-02-08 16:31:00,Credit,Dallas,D000175,9.230.41.239,M063,Branch,22,Student,179,1,1154.75,2024-11-04 08:07:24
TX001453,AC00257,58.16,2023-06-22 09:12:00,Debit,Houston,D000554,202.21.120.44,M069,Branch,60,Retired,146,1,7051.46,2024-11-04 08:12:06
TX001454,AC00398,160.01,2023-05-09 07:12:00,Transfer,New York,D000499,80.75.92.66,M021,ATM,28,Student,150,1,579.21,2024-11-04 08:12:22
TX001455,AC00162,900.32,2023-11-13 14:16:00,Debit,Houston,D000525,215.97.143.157,M037,Online,35,Engineer,95,1,14096.95,2024-11-04 08:07:20
TX001456,AC00015,795.42,2023-03-06 07:24:00,Debit,New York,D000233,76.136.92.235,M013,Online,40,Freelancer,31,1,14117.63,2024-11-04 08:08:33
TX001457,AC00462,159.05,2023-05-11 21:57:00,Credit,Miami,D000327,164.75.163.220,M043,Online,19,Student,160,1,1790.11,2024-11-04 08:09:44
TX001458,AC00218,7338.43,2023-06-26 00:21:00,Debit,Houston,D000321,190.251.45.32,M039,Online,23,Student,295,1,2085.53,2024-11-04 08:08:28
TX001459,AC00217,687.55,2023-11-13 17:26:00,Payment,Miami,D000638,49.31.186.82,M049,Online,32,Engineer,217,4,13962.13,2024-11-04 08:08:59
TX001460,AC00460,18.94,2023-05-05 09:16:00,Credit,New York,D000095,150.83.4.238,M052,Online,18,Student,148,1,1392.68,2024-11-04 08:09:32
TX001461,AC00068,426.94,2023-11-17 19:25:00,Debit,Los Angeles,D000195,138.87.180.254,M028,Online,51,Doctor,160,1,18533.8,2024-11-04 08:11:04
TX001462,AC00214,345.29,2023-05-22 05:37:00,Transfer,Houston,D000275,65.149.11.248,M024,Branch,20,Student,148,1,929.11,2024-11-04 08:11:19
TX001463,AC00266,373.61,2023-12-01 22:13:00,Debit,Seattle,D000528,10.191.172.154,M044,Online,32,Engineer,41,1,5986.61,2024-11-04 08:09:25
TX001464,AC00193,76.44,2023-05-22 07:52:00,Payment,Chicago,D000362,177.116.108.246,M031,Branch,23,Student,17,1,1117.62,2024-11-04 08:08:19
TX001465,AC00132,9131.84,2023-02-08 18:13:00,Debit,Chicago,D000417,193.221.15.59,M061,Branch,37,Unemployed,149,1,232.95,2024-11-04 08:11:18
TX001466,AC00241,123.99,2023-04-17 13:11:00,Credit,Las Vegas,D000638,66.226.179.193,M033,ATM,35,Engineer,174,1,3581.53,2024-11-04 08:10:58
TX001467,AC00015,188.69,2023-03-13 12:04:00,Debit,Miami,D000340,9.230.41.239,M093,ATM,36,Unemployed,47,1,203.92,2024-11-04 08:09:57
TX001468,AC00352,1474.29,2023-10-13 09:36:00,Credit,Los Angeles,D000266,3.77.114.6,M063,Online,52,Doctor,243,5,23448.17,2024-11-04 08:12:01
TX001469,AC00396,4801.01,2023-11-02 19:03:00,Transfer,Chicago,D000584,17.87.7.140,M096,ATM,40,Freelancer,136,2,4821.45,2024-11-04 08:09:50
TX001470,AC00174,357.07,2023-10-16 08:54:00,Transfer,Los Angeles,D000377,151.247.130.190,M029,Online,68,Retired,140,3,14580.73,2024-11-04 08:09:12
TX001471,AC00024,501.37,2023-04-03 16:28:00,Debit,Seattle,D000185,89.21.156.229,M041,Online,50,Doctor,243,1,23078.44,2024-11-04 08:10:23
TX001472,AC00250,182.93,2023-04-03 12:24:00,Debit,New York,D000503,92.214.76.157,M034,ATM,21,Student,116,1,2811.47,2024-11-04 08:12:06
TX001473,AC00373,642.33,2023-06-12 23:44:00,Transfer,Chicago,D000160,98.255.160.110,M052,Online,25,Freelancer,146,1,14415.53,2024-11-04 08:11:08
TX001474,AC00030,894.05,2023-04-17 15:03:00,Payment,New York,D000289,168.55.199.214,M093,ATM,45,Doctor,65,2,20263.89,2024-11-04 08:10:13
TX001475,AC00422,414.2,2023-07-10 07:49:00,Debit,Los Angeles,D000424,105.87.212.115,M060,Online,46,Engineer,175,1,12317.18,2024-11-04 08:11:06
TX001476,AC00229,24.69,2023-06-07 11:15:00,Credit,Phoenix,D000213,106.244.1.47,M089,Online,18,Student,64,1,1677.38,2024-11-04 08:06:35
TX001477,AC00002,5946.31,2023-05-05 05:49:00,Debit,Los Angeles,D000475,93.160.83.196,M068,Online,58,Retired,61,1,9814.52,2024-11-04 08:09:03
TX001478,AC00227,191.57,2023-12-22 09:01:00,Payment,New York,D000629,32.71.250.58,M053,Online,75,Retired,145,2,6195.5,2024-11-04 08:07:23
TX001479,AC00393,292.79,2023-09-25 10:22:00,Debit,Houston,D000673,219.31.152.129,M026,Online,65,Retired,235,1,12936.92,2024-11-04 08:11:16
TX001480,AC00042,602.55,2023-04-24 19:03:00,Debit,New York,D000044,89.237.88.251,M019,Online,43,Doctor,164,1,10381.53,2024-11-04 08:12:13
TX001481,AC00111,268.55,2023-12-11 18:19:00,Transfer,New York,D000697,45.182.28.148,M078,Online,57,Retired,33,1,14559.0,2024-11-04 08:11:33
TX001482,AC00178,450.49,2023-10-19 01:16:00,Debit,San Francisco,D000690,199.6.127.153,M007,Branch,41,Engineer,102,1,16986.27,2024-11-04 08:11:23
TX001483,AC00218,139.3,2023-03-31 13:51:00,Credit,Phoenix,D000320,45.182.28.148,M067,Online,51,Doctor,132,1,20221.56,2024-11-04 08:08:34
TX001484,AC00198,770.17,2023-06-23 09:05:00,Credit,Dallas,D000229,170.154.69.105,M022,ATM,33,Engineer,23,1,13642.53,2024-11-04 08:06:32
TX001485,AC00060,896.53,2023-09-13 10:17:00,Debit,Dallas,D000133,189.20.224.220,M008,Online,20,Engineer,148,1,16754.43,2024-11-04 08:11:22
TX001486,AC00397,217.85,2023-02-20 02:19:00,Debit,Las Vegas,D000553,136.172.149.77,M013,Branch,45,Doctor,51,1,17212.69,2024-11-04 08:12:07
TX001487,AC00338,368.41,2023-07-17 17:58:00,Credit,New York,D000377,101.223.82.253,M045,Online,46,Doctor,137,1,11583.61,2024-11-04 08:06:55
TX001488,AC00101,94.83,2023-07-13 22:38:00,Debit,Phoenix,D000386,148.25.159.90,M065,Online,19,Student,99,1,2310.71,2024-11-04 08:09:36
TX001489,AC00384,1022.44,2023-02-13 08:44:00,Credit,San Francisco,D000307,97.106.5.76,M024,Online,42,Doctor,143,1,20202.88,2024-11-04 08:11:47
TX001490,AC00368,915.32,2023-07-18 10:40:00,Transfer,San Francisco,D000674,83.80.89.29,M073,Online,38,Doctor,164,3,14110.42,2024-11-04 08:10:12
TX001491,AC00233,214.5,2023-04-07 08:33:00,Transfer,Houston,D000016,160.212.125.105,M072,ATM,35,Engineer,165,1,9932.4,2024-11-04 08:07:16
TX001492,AC00375,965.63,2023-12-18 21:39:00,Debit,Los Angeles,D000670,200.136.146.93,M014,Online,29,Doctor,86,1,18541.88,2024-11-04 08:11:53
TX001493,AC00277,660.35,2023-04-12 00:45:00,Debit,San Francisco,D000503,64.15.0.66,M054,Branch,36,Engineer,28,1,12412.48,2024-11-04 08:10:23
TX001494,AC00202,649.62,2023-11-27 14:53:00,Debit,Phoenix,D000485,10.144.131.89,M005,Online,45,Engineer,151,1,12083.45,2024-11-04 08:10:57
TX001495,AC00142,108.55,2023-11-16 19:23:00,Debit,Seattle,D000083,194.29.57.163,M048,Online,18,Student,166,1,857.53,2024-11-04 08:06:29
TX001496,AC00178,162.55,2023-09-19 08:17:00,Credit,New York,D000444,78.69.172.205,M068,ATM,22,Student,243,4,2468.2,2024-11-04 08:08:30
TX001497,AC00130,125.02,2023-09-05 14:29:00,Transfer,Los Angeles,D000064,12.246.170.239,M034,Online,25,Student,15,1,2215.75,2024-11-04 08:12:18
TX001498,AC00018,205.18,2023-02-20 05:58:00,Debit,Los Angeles,D000381,63.191.171.41,M034,Branch,30,Doctor,254,1,21651.91,2024-11-04 08:09:05
TX001499,AC00293,1246.35,2023-05-29 18:00:00,Debit,San Francisco,D000350,34.86.220.205,M015,Online,38,Doctor,282,2,22785.23,2024-11-04 08:09:46
TX001500,AC00449,254.32,2023-05-26 09:22:00,Debit,Los Angeles,D000633,173.252.44.183,M013,ATM,72,Retired,77,1,13562.98,2024-11-04 08:09:20
TX001501,AC00496,214.04,2023-02-03 23:28:00,Transfer,New York,D000345,64.15.0.66,M100,Online,41,Doctor,91,1,14307.54,2024-11-04 08:09:51
TX001502,AC00370,685.13,2023-02-27 21:40:00,Debit,Seattle,D000183,17.36.132.202,M049,Branch,32,Doctor,45,1,21603.13,2024-11-04 08:11:53
TX001503,AC00341,742.02,2023-11-03 17:40:00,Transfer,New York,D000556,141.241.241.128,M024,ATM,23,Engineer,76,1,2992.54,2024-11-04 08:10:52
TX001504,AC00400,569.61,2023-12-04 13:31:00,Debit,San Francisco,D000647,21.190.11.223,M056,Online,31,Engineer,173,1,20944.6,2024-11-04 08:11:27
TX001505,AC00301,595.86,2023-04-20 17:01:00,Payment,Chicago,D000573,156.96.135.18,M064,Online,32,Doctor,122,4,23465.45,2024-11-04 08:09:54
TX001506,AC00249,530.45,2023-08-07 07:47:00,Payment,San Francisco,D000254,98.255.160.110,M034,Online,38,Doctor,112,1,25791.08,2024-11-04 08:07:59
TX001507,AC00239,134.95,2023-09-29 10:35:00,Debit,Miami,D000350,184.185.209.72,M001,Branch,21,Student,179,1,1418.07,2024-11-04 08:09:44
TX001508,AC00419,1135.44,2023-08-11 02:44:00,Debit,Dallas,D000498,41.82.55.163,M071,Online,51,Doctor,109,1,20438.89,2024-11-04 08:12:14
TX001509,AC00435,16.52,2023-01-16 15:16:00,Credit,Dallas,D000039,110.247.153.70,M057,Online,29,Student,258,1,1987.15,2024-11-04 08:12:07
TX001510,AC00012,114.89,2023-12-26 18:42:00,Debit,New York,D000256,65.164.3.100,M018,Online,76,Retired,41,1,7337.53,2024-11-04 08:09:59
TX001511,AC00438,196.08,2023-07-28 21:54:00,Transfer,New York,D000219,218.54.207.160,M098,Online,80,Retired,82,1,7510.35,2024-11-04 08:07:24
TX001512,AC00345,5063.08,2023-05-08 16:01:00,Transfer,Los Angeles,D000136,7.105.184.86,M075,ATM,23,Student,72,1,2535.15,2024-11-04 08:09:00
TX001513,AC00026,114.74,2023-10-12 17:03:00,Transfer,Las Vegas,D000380,78.69.172.205,M071,Branch,34,Unemployed,205,1,474.06,2024-11-04 08:11:31
TX001514,AC00416,8480.87,2023-10-30 20:43:00,Transfer,Dallas,D000531,210.228.226.64,M064,Online,31,Engineer,217,1,17987.81,2024-11-04 08:10:59
TX001515,AC00272,373.37,2023-08-28 21:33:00,Debit,Houston,D000256,188.225.207.71,M021,Branch,35,Engineer,144,1,16642.17,2024-11-04 08:09:43
TX001516,AC00468,73.29,2023-03-27 13:00:00,Debit,Miami,D000225,133.63.96.21,M091,ATM,36,Engineer,118,1,18424.63,2024-11-04 08:09:24
TX001517,AC00040,26.73,2023-12-18 07:22:00,Transfer,Los Angeles,D000244,81.102.230.41,M009,Online,18,Student,32,1,613.58,2024-11-04 08:08:58
TX001518,AC00302,513.47,2023-05-10 12:05:00,Debit,San Francisco,D000548,219.193.239.152,M065,Online,24,Freelancer,120,1,5331.17,2024-11-04 08:09:38
TX001519,AC00271,359.22,2023-07-27 14:15:00,Transfer,Seattle,D000536,133.67.250.163,M052,ATM,39,Engineer,17,1,9665.37,2024-11-04 08:11:26
TX001520,AC00495,228.13,2023-09-12 15:01:00,Debit,Los Angeles,D000429,116.237.223.50,M042,Branch,18,Freelancer,203,1,1190.22,2024-11-04 08:10:29
TX001521,AC00246,714.0,2023-05-15 23:45:00,Debit,Houston,D000184,32.240.176.64,M003,Branch,20,Engineer,86,1,15978.87,2024-11-04 08:08:29
TX001522,AC00139,44.51,2023-07-26 20:51:00,Payment,New York,D000568,32.240.176.64,M074,Online,30,Freelancer,233,1,6010.88,2024-11-04 08:10:43
TX001523,AC00298,317.96,2023-05-23 11:11:00,Debit,Miami,D000333,198.166.198.233,M061,Online,21,Doctor,201,2,22842.79,2024-11-04 08:08:15
TX001524,AC00246,511.55,2023-02-13 07:26:00,Payment,Houston,D000115,21.28.32.1,M098,Online,36,Engineer,146,4,9653.86,2024-11-04 08:11:01
TX001525,AC00323,60.16,2023-11-13 08:18:00,Payment,New York,D000349,139.23.212.102,M038,Branch,33,Doctor,251,1,14628.8,2024-11-04 08:08:21
TX001526,AC00310,764.43,2023-04-28 08:27:00,Transfer,Chicago,D000560,7.146.35.122,M069,Branch,37,Engineer,132,1,12740.0,2024-11-04 08:07:44
TX001527,AC00083,522.53,2023-08-22 10:34:00,Transfer,Chicago,D000208,3.11.254.2,M063,ATM,36,Engineer,129,1,3288.83,2024-11-04 08:10:25
TX001528,AC00222,2610.57,2023-09-04 19:50:00,Credit,Houston,D000084,219.98.242.240,M015,Online,34,Engineer,67,1,11256.07,2024-11-04 08:11:58
TX001529,AC00459,250.39,2023-12-26 12:42:00,Payment,Miami,D000530,110.235.207.187,M056,Online,75,Retired,49,1,4839.65,2024-11-04 08:11:34
TX001530,AC00091,608.0,2023-03-20 14:03:00,Debit,New York,D000385,84.237.126.96,M013,Online,44,Doctor,153,1,38615.36,2024-11-04 08:10:20
TX001531,AC00122,336.25,2023-02-22 08:48:00,Credit,Phoenix,D000670,86.83.61.143,M055,Online,18,Engineer,37,3,4348.72,2024-11-04 08:10:53
TX001532,AC00432,43.01,2023-03-16 13:48:00,Transfer,Las Vegas,D000552,194.174.252.1,M061,Online,23,Student,19,2,1079.41,2024-11-04 08:10:16
TX001533,AC00218,95.37,2023-01-05 19:06:00,Credit,Chicago,D000560,50.202.8.53,M026,Online,22,Student,199,4,1919.23,2024-11-04 08:09:17
TX001534,AC00294,464.64,2023-09-19 17:36:00,Credit,New York,D000172,214.125.131.88,M031,Online,40,Engineer,123,4,5729.31,2024-11-04 08:09:37
TX001535,AC00407,440.07,2023-04-24 06:50:00,Debit,Phoenix,D000559,216.79.134.201,M033,Branch,55,Doctor,288,1,17487.11,2024-11-04 08:10:49
TX001536,AC00480,355.82,2023-02-16 19:24:00,Credit,Seattle,D000456,221.169.49.152,M055,ATM,27,Engineer,56,1,11731.49,2024-11-04 08:11:13
TX001537,AC00367,126.92,2023-08-31 09:52:00,Payment,Los Angeles,D000176,200.164.13.160,M047,Online,40,Engineer,243,1,8461.34,2024-11-04 08:09:03
TX001538,AC00324,25.29,2023-03-03 15:57:00,Debit,Los Angeles,D000599,97.4.209.133,M008,Online,28,Student,74,1,1516.2,2024-11-04 08:11:19
TX001539,AC00253,90.19,2023-11-29 07:50:00,Payment,Los Angeles,D000293,164.75.163.220,M018,Online,45,Engineer,171,1,13694.78,2024-11-04 08:08:00
TX001540,AC00344,1950.95,2023-04-10 16:40:00,Transfer,Miami,D000609,105.6.30.244,M092,ATM,64,Doctor,71,1,26969.48,2024-11-04 08:09:21
TX001541,AC00153,77.2,2023-08-21 03:16:00,Transfer,New York,D000014,166.79.195.157,M020,ATM,22,Student,134,1,1829.03,2024-11-04 08:09:01
TX001542,AC00016,199.58,2023-10-16 14:40:00,Credit,Chicago,D000397,184.146.10.88,M060,ATM,22,Engineer,31,1,20374.77,2024-11-04 08:08:13
TX001543,AC00291,870.6,2023-01-25 15:13:00,Transfer,Las Vegas,D000575,219.98.242.240,M097,ATM,39,Doctor,68,1,14105.93,2024-11-04 08:10:39
TX001544,AC00362,361.65,2023-08-14 09:36:00,Debit,Miami,D000602,81.248.235.147,M061,Online,40,Engineer,88,1,8891.44,2024-11-04 08:07:49
TX001545,AC00202,69.47,2023-12-22 21:53:00,Transfer,Chicago,D000156,145.179.219.57,M048,Online,28,Unemployed,107,1,925.09,2024-11-04 08:11:52
TX001546,AC00163,436.26,2023-12-11 04:01:00,Debit,Chicago,D000215,49.20.211.229,M065,Online,38,Doctor,30,1,20998.03,2024-11-04 08:11:05
TX001547,AC00123,2.48,2023-11-27 20:23:00,Payment,Miami,D000548,71.93.189.160,M060,Online,59,Retired,49,2,10015.97,2024-11-04 08:09:18
TX001548,AC00054,177.56,2023-04-07 11:14:00,Payment,New York,D000207,82.51.236.134,M084,ATM,41,Doctor,63,1,20699.39,2024-11-04 08:08:41
TX001549,AC00172,619.76,2023-08-28 16:47:00,Debit,New York,D000200,143.212.47.226,M003,Online,25,Engineer,229,1,10676.15,2024-11-04 08:08:54
TX001550,AC00176,12.6,2023-07-18 15:50:00,Debit,Dallas,D000074,151.247.130.190,M076,Online,21,Student,180,2,2050.52,2024-11-04 08:08:35
TX001551,AC00093,153.0,2023-09-25 08:32:00,Transfer,New York,D000531,19.111.192.175,M059,Online,39,Unemployed,175,1,480.29,2024-11-04 08:11:19
TX001552,AC00310,44.99,2023-01-17 10:54:00,Debit,Las Vegas,D000463,200.13.225.150,M085,Branch,30,Student,38,1,1898.9,2024-11-04 08:08:06
TX001553,AC00127,166.74,2023-03-08 13:11:00,Payment,Dallas,D000691,77.208.193.198,M064,Online,66,Retired,47,1,13394.23,2024-11-04 08:11:10
TX001554,AC00286,427.0,2023-08-03 19:18:00,Debit,Los Angeles,D000031,188.225.207.71,M034,ATM,36,Freelancer,160,1,10386.28,2024-11-04 08:11:07
TX001555,AC00497,476.59,2023-11-01 22:51:00,Debit,Chicago,D000693,145.246.171.225,M064,Online,35,Engineer,248,1,15322.55,2024-11-04 08:07:19
TX001556,AC00475,902.42,2023-07-03 02:46:00,Payment,Miami,D000596,27.93.195.98,M025,Online,34,Engineer,29,1,8650.47,2024-11-04 08:12:21
TX001557,AC00470,211.62,2023-05-01 10:04:00,Transfer,Dallas,D000259,187.52.200.18,M044,Online,18,Student,292,1,1297.73,2024-11-04 08:07:51
TX001558,AC00245,152.12,2023-06-13 16:00:00,Transfer,Seattle,D000365,172.184.35.29,M046,ATM,44,Doctor,274,4,22222.51,2024-11-04 08:07:46
TX001559,AC00480,319.78,2023-01-31 13:42:00,Debit,Phoenix,D000202,78.69.172.205,M014,Online,80,Retired,204,1,11256.72,2024-11-04 08:06:24
